"site","year","plot","rep_block","crop","rip","rip_depth","mix","organic","organic_rate","fertiliser","fertiliser_rate","other_ameliorant","other_rate","placement","establishment","yield","dry_biomass","comments...19","old descriptors - to be removed","comments...21","Rip_depth_jax","placement_jax","amendment","Descriptors","Repellence","Acidity","Physical","Nutrient","other","Amelioration_Date","Amelioration_Year","Latitude","Longitude","yr_post_amelioration","sowing_date","harvest_date","previous_crop","site_year","met_name_number","rain","decile","grouping","modification","non_wetting","acidic","physical","rainfall_mean_annual","site_numb"
"Wynarka",2020,NA,4,"lupin","rip",300,"none","none","NA","none","NA","none","NA","NA","49.107142857142854","2.32593037214886","7.7653061224489797",NA,"Rip 300",NA,30,NA,"none","Rip.30_none",2,0,2,1,"0",NA,2019,-35.09,139.9,1,2020-04-18,2020-11-24,"barley","Wynarka_2020","KAROONDA_025006",276.425,"decile 7","deep ripping < 40cm no amendment","deep ripping","red","green","red","340.4","025006"
"Wynarka",2020,NA,4,"lupin","rip",600,"none","none","NA","none","NA","none","NA","NA","60.714285714285715","2.20588235294118","5.3061224489795915",NA,"Rip 600",NA,60,NA,"none","Rip.60_none",2,0,2,1,"0",NA,2019,-35.09,139.9,1,2020-04-18,2020-11-24,"barley","Wynarka_2020","KAROONDA_025006",276.425,"decile 7","deep ripping > 40cm no amendment","deep ripping","red","green","red","340.4","025006"
"Malinong",2020,4,1,"canola","rip",300,"none","none","NA","none","NA","none","NA","NA","13.333333333333334","2.45","NA",NA,"Rip30",NA,30,NA,"none","Rip.30_none",2,2,2,0,"0",2019-05-02,2019,-35.52,139.51,1,2020-04-27,2020-11-24,"barley","Malinong_2020","COOMANDOOK (MALINONG)_025508",361.875,"decile 7","deep ripping < 40cm no amendment","deep ripping","red","red","red","458.3","025508"
"Malinong",2020,5,1,"canola","rip",400,"none","none","NA","none","NA","none","NA","NA","13.333333333333334","2.05","NA",NA,"Rip 40",NA,40,NA,"none","Rip.40_none",2,2,2,0,"0",2019-05-02,2019,-35.52,139.51,1,2020-04-27,2020-11-24,"barley","Malinong_2020","COOMANDOOK (MALINONG)_025508",361.875,"decile 7","deep ripping < 40cm no amendment","deep ripping","red","red","red","458.3","025508"
"Malinong",2020,7,2,"canola","rip",400,"none","none","NA","none","NA","none","NA","NA","15.833333333333334","1.6","NA",NA,"Rip 40",NA,40,NA,"none","Rip.40_none",2,2,2,0,"0",2019-05-02,2019,-35.52,139.51,1,2020-04-27,2020-11-24,"barley","Malinong_2020","COOMANDOOK (MALINONG)_025508",361.875,"decile 7","deep ripping < 40cm no amendment","deep ripping","red","red","red","458.3","025508"
"Malinong",2020,10,2,"canola","rip",300,"none","none","NA","none","NA","none","NA","NA","2.5","2.41","NA",NA,"Rip30",NA,30,NA,"none","Rip.30_none",2,2,2,0,"0",2019-05-02,2019,-35.52,139.51,1,2020-04-27,2020-11-24,"barley","Malinong_2020","COOMANDOOK (MALINONG)_025508",361.875,"decile 7","deep ripping < 40cm no amendment","deep ripping","red","red","red","458.3","025508"
"Malinong",2020,12,3,"canola","rip",400,"none","none","NA","none","NA","none","NA","NA","10","2.51","NA",NA,"Rip 40",NA,40,NA,"none","Rip.40_none",2,2,2,0,"0",2019-05-02,2019,-35.52,139.51,1,2020-04-27,2020-11-24,"barley","Malinong_2020","COOMANDOOK (MALINONG)_025508",361.875,"decile 7","deep ripping < 40cm no amendment","deep ripping","red","red","red","458.3","025508"
"Malinong",2020,14,3,"canola","rip",300,"none","none","NA","none","NA","none","NA","NA","17.5","2.22","NA",NA,"Rip30",NA,30,NA,"none","Rip.30_none",2,2,2,0,"0",2019-05-02,2019,-35.52,139.51,1,2020-04-27,2020-11-24,"barley","Malinong_2020","COOMANDOOK (MALINONG)_025508",361.875,"decile 7","deep ripping < 40cm no amendment","deep ripping","red","red","red","458.3","025508"
"Sherwood",2020,2,1,"beans","rip",300,"none","none","NA","none","NA","none","NA","NA","17.21311475409836","1.35991058122206","NA",NA,"Ripped",NA,30,NA,"none","Rip.30_none",0,0,2,1,"0",2019-05-07,2019,-36.1,140.36,1,2020-04-18,2020-12-01,"wheat","Sherwood_2020","KEITH_025507",378.9,"decile 6","deep ripping < 40cm no amendment","deep ripping","green","green","red","459.7","025507"
"Sherwood",2020,10,2,"beans","rip",300,"none","none","NA","none","NA","none","NA","NA","16.393442622950822","1.1525086934923","NA",NA,"Ripped",NA,30,NA,"none","Rip.30_none",0,0,2,1,"0",2019-05-07,2019,-36.1,140.36,1,2020-04-18,2020-12-01,"wheat","Sherwood_2020","KEITH_025507",378.9,"decile 6","deep ripping < 40cm no amendment","deep ripping","green","green","red","459.7","025507"
"Sherwood",2020,14,3,"beans","rip",300,"none","none","NA","none","NA","none","NA","NA","13.934426229508198","0.779930452061599","NA",NA,"Ripped",NA,30,NA,"none","Rip.30_none",0,0,2,1,"0",2019-05-07,2019,-36.1,140.36,1,2020-04-18,2020-12-01,"wheat","Sherwood_2020","KEITH_025507",378.9,"decile 6","deep ripping < 40cm no amendment","deep ripping","green","green","red","459.7","025507"
"Cummins",2020,3,1,"canola","rip",300,"none","none","NA","none","NA","none","NA","NA","22.222222222222221","2.53164556962024","NA",NA,"RIP",NA,30,NA,"none","Rip.30_none",0,1,2,1,"1",2019-03-21,2019,-34.26,135.73,1,2020-05-06,2020-11-09,"wheat","Cummins_2020","CUMMINS_018023",348,"decile 5","deep ripping < 40cm no amendment","deep ripping","green","orange","red","422.5","018023"
"Cummins",2020,8,2,"canola","rip",300,"none","none","NA","none","NA","none","NA","NA","30","2.95358649789031","NA",NA,"RIP",NA,30,NA,"none","Rip.30_none",0,1,2,1,"1",2019-03-21,2019,-34.26,135.73,1,2020-05-06,2020-11-09,"wheat","Cummins_2020","CUMMINS_018023",348,"decile 5","deep ripping < 40cm no amendment","deep ripping","green","orange","red","422.5","018023"
"Cummins",2020,12,3,"canola","rip",300,"none","none","NA","none","NA","none","NA","NA","26.666666666666668","2.53164556962024","NA",NA,"RIP",NA,30,NA,"none","Rip.30_none",0,1,2,1,"1",2019-03-21,2019,-34.26,135.73,1,2020-05-06,2020-11-09,"wheat","Cummins_2020","CUMMINS_018023",348,"decile 5","deep ripping < 40cm no amendment","deep ripping","green","orange","red","422.5","018023"
"Karkoo",2020,1,1,"canola","rip",400,"none","none","NA","none","NA","none","NA","NA","45","1.99074074074074","NA","clay spreading pre trial","CLAY+RIP",NA,40,NA,"none","Rip.40_none",0,0,1,1,"0",2019-03-20,2019,-34.13,135.73,1,2020-04-23,2020-11-09,"wheat","Karkoo_2020","YEELANNA_018099",362.1,"decile 7","deep ripping < 40cm no amendment","deep ripping","green","green","orange","408.3","018099"
"Karkoo",2020,5,2,"canola","rip",400,"none","none","NA","none","NA","none","NA","NA","50","2.08333333333333","NA","clay spreading pre trial","CLAY+RIP",NA,40,NA,"none","Rip.40_none",0,0,1,1,"0",2019-03-20,2019,-34.13,135.73,1,2020-04-23,2020-11-09,"wheat","Karkoo_2020","YEELANNA_018099",362.1,"decile 7","deep ripping < 40cm no amendment","deep ripping","green","green","orange","408.3","018099"
"Karkoo",2020,11,3,"canola","rip",400,"none","none","NA","none","NA","none","NA","NA","52.5","2.68518518518519","NA","clay spreading pre trial","CLAY+RIP",NA,40,NA,"none","Rip.40_none",0,0,1,1,"0",2019-03-20,2019,-34.13,135.73,1,2020-04-23,2020-11-09,"wheat","Karkoo_2020","YEELANNA_018099",362.1,"decile 7","deep ripping < 40cm no amendment","deep ripping","green","green","orange","408.3","018099"
"Buckleboo",2020,3,1,"barley","rip",350,"none","none","NA","none","NA","none","NA","NA","126.66666666666667","1.4792","2.25",NA,"RIP35",NA,35,NA,"none","Rip.35_none",0,0,2,1,"0",2019-03-14,2019,-33.14,136.41,1,2020-04-24,2020-10-23,"wheat","Buckleboo_2020","KIMBA_018040",272.65,"decile 6","deep ripping < 40cm no amendment","deep ripping","green","green","red","346.2","018040"
"Buckleboo",2020,5,1,"barley","rip",450,"none","none","NA","none","NA","none","NA","NA","125.99999999999999","1.597536","2.7333333333333329",NA,"RIP45",NA,45,NA,"none","Rip.45_none",0,0,2,1,"0",2019-03-14,2019,-33.14,136.41,1,2020-04-24,2020-10-23,"wheat","Buckleboo_2020","KIMBA_018040",272.65,"decile 6","deep ripping > 40cm no amendment","deep ripping","green","green","red","346.2","018040"
"Buckleboo",2020,12,2,"barley","rip",450,"none","none","NA","none","NA","none","NA","NA","144","1.73806","2.8166666666666669",NA,"RIP45",NA,45,NA,"none","Rip.45_none",0,0,2,1,"0",2019-03-14,2019,-33.14,136.41,1,2020-04-24,2020-10-23,"wheat","Buckleboo_2020","KIMBA_018040",272.65,"decile 6","deep ripping > 40cm no amendment","deep ripping","green","green","red","346.2","018040"
"Buckleboo",2020,13,2,"barley","rip",350,"none","none","NA","none","NA","none","NA","NA","144","1.671496","2.5666666666666669",NA,"RIP35",NA,35,NA,"none","Rip.35_none",0,0,2,1,"0",2019-03-14,2019,-33.14,136.41,1,2020-04-24,2020-10-23,"wheat","Buckleboo_2020","KIMBA_018040",272.65,"decile 6","deep ripping < 40cm no amendment","deep ripping","green","green","red","346.2","018040"
"Buckleboo",2020,17,3,"barley","rip",450,"none","none","NA","none","NA","none","NA","NA","110.66666666666669","1.530972","3.4333333333333331",NA,"RIP45",NA,45,NA,"none","Rip.45_none",0,0,2,1,"0",2019-03-14,2019,-33.14,136.41,1,2020-04-24,2020-10-23,"wheat","Buckleboo_2020","KIMBA_018040",272.65,"decile 6","deep ripping > 40cm no amendment","deep ripping","green","green","red","346.2","018040"
"Buckleboo",2020,19,3,"barley","rip",350,"none","none","NA","none","NA","none","NA","NA","103.33333333333333","1.508784","2.9833333333333329",NA,"RIP35",NA,35,NA,"none","Rip.35_none",0,0,2,1,"0",2019-03-14,2019,-33.14,136.41,1,2020-04-24,2020-10-23,"wheat","Buckleboo_2020","KIMBA_018040",272.65,"decile 6","deep ripping < 40cm no amendment","deep ripping","green","green","red","346.2","018040"
"Kybunga",2020,NA,1,"barley","rip",300,"none","none","NA","none","NA","none","NA","NA","NA","2.38666666666667","NA",NA,"Shallow_rip",NA,30,NA,"none","Rip.30_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,1,2020-05-15,2020-11-11,"wheat","Kybunga_2020","CLARE POST OFFICE_021014",457.675,"decile 4","deep ripping < 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2020,NA,2,"barley","rip",300,"none","none","NA","none","NA","none","NA","NA","NA","2.93333333333333","NA",NA,"Shallow_rip",NA,30,NA,"none","Rip.30_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,1,2020-05-15,2020-11-11,"wheat","Kybunga_2020","CLARE POST OFFICE_021014",457.675,"decile 4","deep ripping < 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2020,NA,3,"barley","rip",300,"none","none","NA","none","NA","none","NA","NA","NA","3.54","NA",NA,"Shallow_rip",NA,30,NA,"none","Rip.30_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,1,2020-05-15,2020-11-11,"wheat","Kybunga_2020","CLARE POST OFFICE_021014",457.675,"decile 4","deep ripping < 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2020,NA,4,"barley","rip",300,"none","none","NA","none","NA","none","NA","NA","NA","3.24666666666667","NA",NA,"Shallow_rip",NA,30,NA,"none","Rip.30_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,1,2020-05-15,2020-11-11,"wheat","Kybunga_2020","CLARE POST OFFICE_021014",457.675,"decile 4","deep ripping < 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2020,NA,1,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","NA","2.69666666666667","NA",NA,"Deep_rip",NA,50,NA,"none","Rip.50_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,1,2020-05-15,2020-11-11,"wheat","Kybunga_2020","CLARE POST OFFICE_021014",457.675,"decile 4","deep ripping > 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2020,NA,2,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","NA","2.49333333333333","NA",NA,"Deep_rip",NA,50,NA,"none","Rip.50_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,1,2020-05-15,2020-11-11,"wheat","Kybunga_2020","CLARE POST OFFICE_021014",457.675,"decile 4","deep ripping > 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2020,NA,3,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","NA","3.16666666666667","NA",NA,"Deep_rip",NA,50,NA,"none","Rip.50_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,1,2020-05-15,2020-11-11,"wheat","Kybunga_2020","CLARE POST OFFICE_021014",457.675,"decile 4","deep ripping > 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2020,NA,4,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","NA","3.37333333333333","NA",NA,"Deep_rip",NA,50,NA,"none","Rip.50_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,1,2020-05-15,2020-11-11,"wheat","Kybunga_2020","CLARE POST OFFICE_021014",457.675,"decile 4","deep ripping > 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2020,NA,1,"barley","rip",500,"none","chicken_manure","7.5","none","NA","none","NA","surface","NA","3.14666666666667","NA",NA,"Deep_rip + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,1,2020-05-15,2020-11-11,"wheat","Kybunga_2020","CLARE POST OFFICE_021014",457.675,"decile 4","deep ripping > 40cm amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2020,NA,2,"barley","rip",500,"none","chicken_manure","7.5","none","NA","none","NA","surface","NA","3.32333333333333","NA",NA,"Deep_rip + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,1,2020-05-15,2020-11-11,"wheat","Kybunga_2020","CLARE POST OFFICE_021014",457.675,"decile 4","deep ripping > 40cm amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2020,NA,3,"barley","rip",500,"none","chicken_manure","7.5","none","NA","none","NA","surface","NA","3.48","NA",NA,"Deep_rip + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,1,2020-05-15,2020-11-11,"wheat","Kybunga_2020","CLARE POST OFFICE_021014",457.675,"decile 4","deep ripping > 40cm amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2020,NA,4,"barley","rip",500,"none","chicken_manure","7.5","none","NA","none","NA","surface","NA","3.28333333333333","NA",NA,"Deep_rip + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,1,2020-05-15,2020-11-11,"wheat","Kybunga_2020","CLARE POST OFFICE_021014",457.675,"decile 4","deep ripping > 40cm amendment","deep ripping","orange","green","red","633.7","021014"
"Warnertown",2020,NA,1,"lentil","rip",500,"none","none","NA","none","NA","none","NA","NA","93","1.024","NA",NA,"Rip50",NA,50,NA,"none","Rip.50_none",1,0,2,0,"0",2019-04-11,2019,-33.35,138.1,1,2020-05-12,2020-11-18,"barley","Warnertown_2020","NUROM (RIVERSIDE FARM)_021102",382.45,"decile 9","deep ripping > 40cm no amendment","deep ripping","orange","green","red","374.8","021102"
"Warnertown",2020,NA,1,"lentil","rip",300,"none","none","NA","none","NA","none","NA","NA","119","0.952","NA",NA,"Rip30",NA,30,NA,"none","Rip.30_none",1,0,2,0,"0",2019-04-11,2019,-33.35,138.1,1,2020-05-12,2020-11-18,"barley","Warnertown_2020","NUROM (RIVERSIDE FARM)_021102",382.45,"decile 9","deep ripping < 40cm no amendment","deep ripping","orange","green","red","374.8","021102"
"Warnertown",2020,NA,2,"lentil","rip",300,"none","none","NA","none","NA","none","NA","NA","110","0.814666666666667","NA",NA,"Rip30",NA,30,NA,"none","Rip.30_none",1,0,2,0,"0",2019-04-11,2019,-33.35,138.1,1,2020-05-12,2020-11-18,"barley","Warnertown_2020","NUROM (RIVERSIDE FARM)_021102",382.45,"decile 9","deep ripping < 40cm no amendment","deep ripping","orange","green","red","374.8","021102"
"Warnertown",2020,NA,2,"lentil","rip",500,"none","none","NA","none","NA","none","NA","NA","97.333333333333329","1.07333333333333","NA",NA,"Rip50",NA,50,NA,"none","Rip.50_none",1,0,2,0,"0",2019-04-11,2019,-33.35,138.1,1,2020-05-12,2020-11-18,"barley","Warnertown_2020","NUROM (RIVERSIDE FARM)_021102",382.45,"decile 9","deep ripping > 40cm no amendment","deep ripping","orange","green","red","374.8","021102"
"Warnertown",2020,NA,3,"lentil","rip",300,"none","none","NA","none","NA","none","NA","NA","112","1.156","NA",NA,"Rip30",NA,30,NA,"none","Rip.30_none",1,0,2,0,"0",2019-04-11,2019,-33.35,138.1,1,2020-05-12,2020-11-18,"barley","Warnertown_2020","NUROM (RIVERSIDE FARM)_021102",382.45,"decile 9","deep ripping < 40cm no amendment","deep ripping","orange","green","red","374.8","021102"
"Warnertown",2020,NA,3,"lentil","rip",500,"none","none","NA","none","NA","none","NA","NA","112","0.86","NA",NA,"Rip50",NA,50,NA,"none","Rip.50_none",1,0,2,0,"0",2019-04-11,2019,-33.35,138.1,1,2020-05-12,2020-11-18,"barley","Warnertown_2020","NUROM (RIVERSIDE FARM)_021102",382.45,"decile 9","deep ripping > 40cm no amendment","deep ripping","orange","green","red","374.8","021102"
